SUBJECT,GAME,WINDOW_INDEX,AF3_Delta_Power,AF3_Theta_Power,AF3_Alpha_Power,AF3_Beta_Power,AF4_Delta_Power,AF4_Theta_Power,AF4_Alpha_Power,AF4_Beta_Power,F3_Delta_Power,F3_Theta_Power,F3_Alpha_Power,F3_Beta_Power,F4_Delta_Power,F4_Theta_Power,F4_Alpha_Power,F4_Beta_Power,F7_Delta_Power,F7_Theta_Power,F7_Alpha_Power,F7_Beta_Power,F8_Delta_Power,F8_Theta_Power,F8_Alpha_Power,F8_Beta_Power,FC5_Delta_Power,FC5_Theta_Power,FC5_Alpha_Power,FC5_Beta_Power,FC6_Delta_Power,FC6_Theta_Power,FC6_Alpha_Power,FC6_Beta_Power,O1_Delta_Power,O1_Theta_Power,O1_Alpha_Power,O1_Beta_Power,O2_Delta_Power,O2_Theta_Power,O2_Alpha_Power,O2_Beta_Power,P7_Delta_Power,P7_Theta_Power,P7_Alpha_Power,P7_Beta_Power,P8_Delta_Power,P8_Theta_Power,P8_Alpha_Power,P8_Beta_Power,T7_Delta_Power,T7_Theta_Power,T7_Alpha_Power,T7_Beta_Power,T8_Delta_Power,T8_Theta_Power,T8_Alpha_Power,T8_Beta_Power
1,1,11,0.14693084528063854,0.0752387624539271,0.0478638205102977,0.513007907501742,0.12102373422885249,0.057797598442709264,0.037166190466172075,0.5039212204449615,0.3374857305015469,0.05071011256644434,0.02769569456886457,0.4281384871710239,0.07928255711889996,0.07781061459415357,0.04178375697886995,0.67747373187377,0.32133810692337317,0.15962973415936713,0.06064119933913631,0.4756083140856768,0.162138674316229,0.10967606299199933,0.045320226960287154,0.5896069837419686,0.13446919780374306,0.09842208899128496,0.042869469025053925,0.4933090957966095,0.17804558423858907,0.14205227284673028,0.042772819174174574,0.5691135600558629,0.21060864859777534,0.09500711432123604,0.05342849585793098,0.4096900473784459,0.30273783101738705,0.10361877954330681,0.05012202081702106,0.4313656443872837,0.5188731560664294,0.07889203397268144,0.0299132770027183,0.394039261342263,0.14694645861213002,0.08394327147222133,0.05353771975849842,0.5487405169594188,0.17627863929447213,0.06074038180826413,0.035496866247730276,0.4971390069792234,0.13364219476217115,0.08649015680249089,0.054912734613653265,0.693976282708476
1,1,12,0.1869261957720563,0.06941969111697627,0.04559541658839127,0.5650439145400491,0.24380358945109137,0.058466164568479286,0.07359743499367266,0.4258560235625869,0.15044764357794965,0.049852727739056815,0.04348252747387595,0.5084970779826384,0.07543737700463674,0.05436061849333812,0.07632811174461196,0.6221613601384631,0.31515545872908773,0.0905041104136319,0.04751720767123905,0.43511607928782925,0.21821150138252968,0.06792888504818777,0.0422283708898572,0.5087783818011615,0.21178436058089053,0.06690196704446258,0.03593130355680898,0.4629263448415494,0.2047768198590628,0.11369623169436709,0.049696359356038416,0.5794800089931227,0.3738943843571539,0.057692772913423174,0.03321077413826923,0.4115789113382385,0.26605200682975305,0.1007802242950992,0.041221209668622256,0.4559923576529719,0.20013441364359852,0.0768662905830597,0.03472674037854144,0.39445149593025775,0.2136004090786893,0.06841016757774268,0.05513693679760583,0.5657192986000005,0.11150268889104921,0.03028621328582514,0.016982634205859236,0.29518163678838183,0.5353120197688879,0.05939088934441929,0.05198103131873289,0.48820982212013464
1,1,13,0.15432157265279964,0.06874334616865113,0.04190688100159878,0.6189219317529224,0.11249663270791657,0.08053714081727815,0.07271635900703996,0.509438315171098,0.3727316106759845,0.03716119380835581,0.03121487271592556,0.3502677074366999,0.8986791237615516,0.039560905899304666,0.04515899361497637,0.42088029677320676,0.3475757784610944,0.10804242455572505,0.06548951090217146,0.4828857252682781,0.17748372234601573,0.06300201385377804,0.06891265173271659,0.5726687326546286,0.20330800977543617,0.07009645033266376,0.051974722350555905,0.521219268248341,0.10028612441174732,0.11094317942200091,0.08776240237889027,0.603837742576624,0.16285336394433525,0.06532888404013384,0.06971016928619159,0.5624902693110099,0.2818466006266117,0.09400520524276551,0.06279304259721046,0.4226882185307266,0.3148944660905185,0.03178846309979386,0.035325669857226474,0.2456176747844702,0.11644459595735869,0.07314356359021823,0.06717823095151683,0.601062139605427,0.11707080179678049,0.03189506568323458,0.027466927368263665,0.2320825570561627,0.13352037175386805,0.07220457804487859,0.0470395499968555,0.6480838615874889
1,1,14,0.10444917723612182,0.05591861118085147,0.05050621496205302,0.6038392102497484,0.10005593853662653,0.0726045643491617,0.05787857730011287,0.5396838001813712,0.05232972511494756,0.06102054680033324,0.03491175292848965,0.5526523507919879,0.08963947223174921,0.048704782983198094,0.055668916901776055,0.7254408187424656,0.22552463665995465,0.08325584540728968,0.08522394843448912,0.5258768735278023,0.23874811252784367,0.09173990139836455,0.0337361370464742,0.556530725875358,0.10699880975577317,0.08838396365016898,0.05913185526602523,0.6348196517911912,0.08704269373129753,0.10313565500913724,0.06098567350950011,0.6207898852708926,0.15533513319460213,0.07793399055761362,0.06354006057256613,0.6261946824272799,0.26655804047646037,0.09884231824546597,0.049825829952408786,0.5108613826153051,1.069291654501697,0.04682986863844457,0.020934573837001945,0.1928393222868825,0.15942514531055454,0.06783091247687151,0.06149658547907542,0.6064503329154599,0.17273332845372347,0.026499211688745833,0.026741237518677238,0.32158816218457165,0.1571137727883593,0.051206926500338826,0.047619002364185835,0.6345107600067811
1,1,15,0.26331460285093733,0.08907234365087247,0.06160835607948445,0.3597537011483202,0.31672932623630773,0.06792893107369737,0.050928139351914495,0.41698409284364174,0.21881902489870875,0.047518575954314066,0.03736119329604978,0.4879916798388709,0.09882691915473947,0.04807606700912241,0.06663217229532797,0.6344604735176702,0.2950186280802707,0.07485361928045026,0.053369792177433886,0.4650033700529109,0.31066209443868986,0.11427952838002509,0.046487864329016484,0.436554332516982,0.19437402131414108,0.05234439718157941,0.04356791149835178,0.36535539802094774,0.20480340217117854,0.0871996276893231,0.034590454889764644,0.4690974889722238,0.23070561400494635,0.03753734538932164,0.0353541494414879,0.3303325841594985,0.27305835004092566,0.08177009581006678,0.027216049463493413,0.3313189085306432,0.5567235418711417,0.08100649360373624,0.016874118999008255,0.2660629005161457,0.18827154767422014,0.10051851917689013,0.03898364152860019,0.3837089972136839,0.40106944433410907,0.04680177089397418,0.020673882881637087,0.39370315125884336,0.15147322099209742,0.08940467140444953,0.05572813494534114,0.614574733034472
1,1,16,0.11877053483868455,0.07284058599765508,0.06037883193554073,0.6346953876185205,0.08949799389643971,0.06237131379707614,0.04873142508461777,0.4952396293120304,0.21106631162903128,0.05063424674427581,0.035393135336159565,0.3754997741255769,0.06524152833016994,0.06399429026228425,0.05000044789652571,0.6510712331040993,0.3002163075006775,0.10938664044981902,0.0650597215474027,0.45111310108199526,0.2504694474646869,0.1400762852838635,0.04217153362239095,0.4677970816086371,0.09727270791993055,0.09883557877061691,0.04542148763990005,0.5714411928968611,0.1273243569496196,0.13674283397557763,0.048279874230636295,0.5503291386573228,0.09623339287934048,0.0630831751295553,0.06276459563513048,0.4549546850096357,0.11487016748510068,0.12961533546961557,0.04383240616623492,0.5740433886275416,0.2734768689249469,0.13306532357283823,0.027811054522305763,0.4273676851255455,0.1951581070178507,0.11615638190106664,0.07726734640339201,0.5471480073487633,0.15204565380891727,0.039769812607010555,0.04529183786874835,0.5424823710129653,0.12700974300120088,0.12043315156311454,0.03742398827928233,0.5610532131665955
1,1,17,0.12943636099371553,0.10860747929052646,0.08477348126605584,0.38628270933761033,0.08053014620473933,0.05498506241239513,0.09969470722520866,0.5566784914135169,0.08665514748905269,0.07263670166057189,0.04019485745887469,0.5164560774865382,0.07014692860330454,0.0816200872683569,0.0437370040014286,0.643929597561224,0.16615543699677746,0.05602877347810496,0.05600890735862436,0.41547020052248995,0.16602924956576812,0.08368529419117249,0.03838087537326541,0.5262342913274526,0.07841303900392615,0.08414679058083727,0.061220783126965266,0.5507153062486597,0.0880900398170123,0.11401922049025205,0.0713176479006423,0.5136471360151902,0.07048239246622674,0.06200110775459203,0.05557108514535985,0.4400505103449398,0.13902986988739827,0.1454937687529922,0.07485947498272476,0.47851153402126395,0.1828367329830852,0.11642156222949035,0.06405824946327394,0.40788777583378727,0.13819083772721655,0.07353133947765005,0.1453100473163548,0.37510669762719184,0.12546355794815467,0.04528825493997918,0.05399215955398148,0.4961010673709736,0.10932554892441843,0.0928856331524044,0.05966486519849142,0.479389787659385
1,1,18,0.2176675149270762,0.09179082317098339,0.05261850417873397,0.2824511319000885,0.10980092239260263,0.06000572219317498,0.06342530037173257,0.6080194730817077,0.10377548448510958,0.043897565542201256,0.062132483300440605,0.5662575251385112,0.09839529128923596,0.061656168719822435,0.041461368263639435,0.6206084768616082,0.3933343171305741,0.0928842927289661,0.048987371356883136,0.5053084779212573,0.22893916594107505,0.09146312089744699,0.04968228373240252,0.5549041841325713,0.13101921239688982,0.1058820784694709,0.03394893960669118,0.5174024543338711,0.10529310384091267,0.09745465832659395,0.05783084921775809,0.5534994343538518,0.14075718482501037,0.0611713977702147,0.048117836989326625,0.46375302357128767,0.13652265225843171,0.08442314882613035,0.055681254993141256,0.467972703744067,0.32563377601115456,0.05965597058275651,0.04354950443655374,0.3996616737502203,0.15650597468941257,0.05264203116435678,0.07348760273690982,0.29494141557513903,0.17262955255640272,0.041961942854472065,0.03640198155036377,0.4822737799584936,0.3722710155428817,0.08657643175936267,0.035011653982907016,0.5260009224646449
1,1,19,0.09472624971412755,0.06531097080870744,0.09134571869095144,0.3469419231339055,0.07969338536836332,0.04560720270410136,0.08255372390570082,0.49207273992261286,0.12244198089504069,0.029654145387633384,0.04787747923862333,0.5007952352802307,0.06609664272707154,0.06768803188415673,0.06227869341830632,0.6630931215831668,0.13746257416114144,0.07706231057667935,0.05230636076379319,0.5588134686481875,0.2223567988809291,0.08373464030868377,0.059871891099187544,0.5548178796662258,0.06985030799827992,0.07655038050587225,0.05731377979653169,0.5577732152896436,0.08007104475251221,0.08364356507130974,0.10892447395668772,0.5835679705796107,0.06778305691683358,0.05620113214767049,0.06395714919953321,0.4780467937162528,0.12758483200818452,0.06488331932191302,0.07575057406740117,0.4737634442702911,0.7544692226544091,0.05335591941183601,0.03844576149728022,0.2484730939030131,0.1074341049389595,0.0668102873280603,0.06950098237870363,0.4138820524107429,0.1036646575400346,0.04352297947618265,0.05621949106277385,0.5083689145267473,0.10111941891477047,0.09785419455841501,0.04984480991414296,0.621303809875244
1,1,20,0.12639336878244725,0.17641914175481102,0.13559100978112365,0.45840193696324655,0.07058459126230364,0.0794412420100315,0.08786379775735707,0.5751123567337819,0.11249820786984058,0.07575919901192521,0.07495868855342694,0.6465268665002737,0.06228457276773686,0.10729335179173533,0.06309386249733147,0.6759996167616357,0.3701731892204649,0.12915154399499953,0.06344768478843878,0.39345025030396413,0.16106441025652474,0.11999756798807254,0.0483319661187813,0.588159122136412,0.09163408503262739,0.07553120405768034,0.08746297315404437,0.6151355718805105,0.11107052794760332,0.0980894755617257,0.11471183833858203,0.5873062432268011,0.08992928239042593,0.09583448746481661,0.07083442253262136,0.4724073396619853,0.1413745477118632,0.09402799584285526,0.09619671954058986,0.5444813902123532,0.30779256993014087,0.05651359778720302,0.06259396174720108,0.4086461689919276,0.15809213123425858,0.11224129432453372,0.1378683536894477,0.48444089028095483,0.07920238886488873,0.023274257122211886,0.016897085722302963,0.16408271894633014,0.1244732912987331,0.15165000547960794,0.07109399323646684,0.502659809845115
1,1,21,0.16868895875775805,0.0451383989426975,0.04676599439491275,0.24056946789449157,0.10417672118047022,0.04276116688259289,0.07271493067453043,0.33627122491330286,0.10042034778418339,0.028980921683021722,0.043336976125874636,0.3194106353438791,0.07841100516640878,0.06897583753532124,0.04068002268782241,0.3963054209400767,0.18429935442122242,0.09495402489297566,0.06497310695412206,0.3290342308965233,0.14623714395152396,0.06983347730399467,0.04966007814364123,0.4489219999258125,0.09666627776832293,0.043171080364804174,0.07420480165487758,0.4220516357916269,0.09859043999752619,0.12548422635972775,0.06874137825439103,0.5618800989343994,0.19801554235518626,0.039458627428920354,0.03631871262419477,0.30686015238242503,0.15193053195057435,0.13431921313092574,0.047577325501992236,0.47148255670253125,0.2571121318079411,0.10031115188386523,0.044060325116177516,0.4680735210733983,0.15360344869942255,0.07151303046518276,0.07140211057593895,0.35103747647781813,0.21883254660719395,0.015278725498132644,0.008524414206092762,0.11133433189428103,0.10167397899196522,0.16100266374235706,0.036815918533813385,0.38634227396155346
1,1,22,0.10543836683127578,0.08527940857219549,0.055357038613351624,0.28844919707558464,0.05985349350989543,0.047972302671871206,0.054956332125082996,0.45912639092499985,0.04862056653704658,0.034695043438827164,0.04070557003964821,0.41475510705115975,0.056287726126882605,0.07139371655839738,0.0373107616688892,0.536713079417389,0.1643049212134369,0.08586543625990045,0.03785610420988572,0.39059860613451525,0.17139711525317977,0.059073704652227256,0.04408607319942057,0.5252673353371241,0.06527513022775873,0.04943995781310091,0.05789833135502881,0.5026608563962878,0.08616632022685192,0.10844509770868598,0.05702968770899322,0.5751969085661124,0.09337220074978478,0.0426010144206853,0.027376809813904272,0.3949490696459723,0.09701674266329459,0.12375630994511319,0.044544527425066094,0.5302767084959523,0.22081090226169886,0.08009339958666123,0.03302509332491592,0.46119277364936406,0.1218331887367564,0.06703347028077343,0.10082131887752978,0.3952138303809074,0.09297216577532273,0.04411803474640958,0.03323294611000336,0.40108488325045344,0.07393122346125602,0.15008296574743746,0.04789810885197533,0.41262407455403344
1,1,23,0.3767113052734865,0.09436569374396594,0.04543556269368919,0.2852986377561693,0.0863135025546767,0.06507920884758146,0.09879985235978435,0.5747541146577202,0.1075220974643365,0.04241696998818722,0.06233333223788707,0.5038759866366058,0.14071995594436615,0.08194673103456765,0.044861594275655954,0.5517922617650455,0.20370673523494137,0.09108626549751442,0.04671016036983782,0.39624570631548156,0.10301196845710811,0.07482140810935237,0.07179682440828969,0.5888836363091601,0.11967529475929539,0.04148808528185734,0.059065386716027055,0.49093570788306773,0.12685973225257066,0.07826326424002061,0.08477230480393722,0.5980512582634225,0.25410781871725213,0.04517957411049541,0.026443143220999363,0.25261333407663233,0.20275271083472063,0.10164041769603094,0.065121240654915,0.43310427119630046,0.3433428159541191,0.07738208525463117,0.061883633700937454,0.43719959964376875,0.27276225645437335,0.07159172630255996,0.0670902323877855,0.371253931840405,0.09694922996994418,0.043811782760286286,0.04017546506668115,0.3521371610918469,0.13069476322803464,0.11960614301709803,0.047361755248399716,0.45002994152540055
1,1,24,0.11303336542340438,0.06848102112456575,0.05358669537476978,0.31634794282191214,0.1160509706094368,0.06352462897058749,0.058618863605668856,0.4409205048035991,0.08115346116410449,0.034196498191121395,0.03265677343605778,0.4439664663871432,0.07869589566420346,0.12767726033491972,0.060726721015967704,0.5724447686106007,0.2254725532148803,0.07977202929417909,0.04824660664076594,0.34497242361844177,0.20916767111834697,0.06346055572446183,0.07152242409656207,0.5383619844335463,0.09875608493737965,0.03051155528967777,0.06859297474685469,0.5637014445652744,0.5990156614878928,0.08582298884618028,0.08482994453262656,0.44092191797488756,0.07882883251614754,0.04207480222642923,0.045063799553802304,0.32811182675747586,0.136193057485974,0.07367168006529524,0.06293117712077147,0.414545082438593,0.09667652989629356,0.07085397991685999,0.09059040466002376,0.5236344782368009,0.12511277296283985,0.060732038397280134,0.14668181609612743,0.47465895735984326,0.12484208869711015,0.04679740766863953,0.029917506446399043,0.564384817883834,0.11252732373930635,0.1614669682090414,0.05559778673850285,0.4109097126297258
1,1,25,0.20599508618203782,0.06312980235668948,0.06386463746147979,0.27363710365970645,0.07885250681039624,0.05552088273968431,0.06628451145365503,0.36331081850925295,0.2352837275574322,0.03500044343373813,0.04639553102861118,0.4130330679144625,0.05850328271554804,0.09640105867263694,0.07236296817155581,0.5444235964789493,0.1124828196312264,0.0915607109755563,0.06150927693372893,0.30218106496252223,0.136300645273297,0.05399659946631027,0.08008139098058231,0.5346084121493584,0.10765092493170804,0.03589584884115748,0.07031337556937294,0.4621401844874405,0.07483675366242863,0.07813394751677863,0.061579851364543414,0.5655684675556607,0.11096472914757076,0.04040865998659325,0.03434852929465063,0.2681880934367935,0.2715626321491825,0.09098426693162173,0.05548614988825575,0.4206946670425471,0.5502669007593829,0.06852659398334016,0.04300595852185174,0.3510302866177724,0.12081304471092887,0.08692029992787571,0.1393410279231335,0.3871185807730834,0.13850393295275862,0.03863485499822739,0.04682590275698068,0.4667119008654993,0.0641479536478394,0.22005856766486456,0.03978123001402153,0.3366423391210328
